"Position","Frame","Mean (Statistic Features)","BGsub"
1,64,1533.3801886031042,1076.4689642378698
1,65,1532.6191417327161,1069.9899913420911
1,66,1561.447591886639,1099.4611416913265
1,67,1561.1362039414998,1100.6340982286092
1,68,1613.8018497501407,1162.273102191547
1,69,1566.0210378458212,1116.86301782629
1,70,1654.4362582949254,1197.2135715273473
1,71,1644.6823575731735,1190.9754178759079
1,72,1652.2647903146358,1184.524586457214
1,73,1624.0814526875813,1160.573304494222
1,74,1687.8705419184087,1221.5863317133305
1,75,1996.3928612207383,1527.1788414453476
1,76,1646.9305682923653,1177.400477960334
1,77,1821.3617886733298,1367.1152981948142
1,78,1940.1309828719473,1476.1659254989004
1,79,2199.766690069015,1708.751522832687
1,80,1591.7360014795659,1142.4141325830815
1,81,1511.582613919476,1059.0842008335385
1,82,1448.3563175171093,992.0253848999218
1,83,1580.9092752841661,1131.739322891588
1,84,1503.465306425592,1038.716557646295
1,85,1630.4304194272627,1165.3309321225752
1,86,1706.1185495529548,1251.0701791916267
1,87,1258.7278323432508,811.031329657704
1,88,1339.021371748064,862.5120333691577
1,89,1272.1153881047048,827.2634593937673
1,90,1349.3127730667957,888.2698043167957
1,91,1329.9083531895963,883.1205113927213
1,92,1554.2434315751239,1089.7998280594989
1,93,1452.8610920522406,994.3109211538031
1,94,1676.1189901050357,1230.2101766284732
1,95,1423.4334786003405,940.7604744499499
1,96,1455.9644350405092,1001.0197023744936
1,97,1367.5505304509943,898.8910761052912
1,98,1199.1838798008223,743.9433707676192
1,99,1164.530424482638,723.1529220412317
2,1,1276.6978233202879,813.902443681616
2,2,1233.497990753691,769.2109424138473
2,3,486.96478481730736,26.975862698166736
2,4,1561.8812330563862,1068.3163526852925
2,5,1632.76542314909,1139.2878230514339
2,6,479.17236481302035,28.234162908723476
2,7,788.5004054341571,335.4675990376727
2,8,789.6832479620053,336.9633688116147
2,9,795.6838277032703,344.35313922670775
2,10,747.7535137484244,296.14828913904944
2,11,702.3981732796932,252.0818891000057
2,12,869.8399651421441,418.73168877495664
2,13,764.2769516493288,313.92142186417254
2,14,778.0191984231761,330.9030790384105
2,15,719.2608766753098,268.39930440968476
2,16,847.3349699988732,435.4607634559045
2,17,1070.781909793449,619.3562200961833
2,18,1013.7260228650323,565.9428197400323
2,19,2143.302926506795,1647.8961271903886
2,20,1809.2728915495031,1319.7891879362219
2,21,1845.6303091740263,1367.753539154495
2,22,1755.529980947457,1274.010663320504
2,23,1429.5280917015302,952.4789889183271
2,24,1668.2727262422636,1178.7058927461699
2,25,1494.2379925331372,1002.805070169856
2,26,1188.700331460276,725.8650043118384
2,27,999.5355206802337,547.6569806411712
2,28,1521.680433107772,1063.3754709495688
2,29,473.9606896536691,26.702785600934703
2,30,482.4003112792969,28.17792968750001
2,31,993.1977693606646,533.106582837227
2,32,1265.3573289489746,779.5220628356933
2,33,1546.5999532752778,1064.6164938026216
2,34,1097.160184945633,627.6794720550081
2,35,1136.009801713247,649.098668900747
2,36,1384.714640623445,900.8085432113355
2,37,704.1544142503005,260.25878436748803
2,38,1037.2871645795622,563.0042971479215
2,39,1089.8211376524807,621.1509106016995
2,40,1250.3905182798464,779.732925506409
2,41,1183.9909140475622,728.8667380221716
2,42,1239.4551998536979,761.5506588380729
2,43,1021.7560086601225,562.3497281425443
2,44,1008.7566261661863,541.8667946232175
2,45,1033.159086386069,560.4524213470065
2,46,910.3984318102821,453.53508952512584
2,47,1196.2060152713384,746.1035677615728
2,48,1025.542178677437,564.4801364411089
2,49,937.7971766045753,451.2206690362159
2,50,1016.4707900622091,554.6412917711934
2,51,1069.9732701852781,606.895358808325
2,52,1018.0602634799096,557.3131321322534
2,53,981.9762873016628,539.803740914944
2,54,847.7069525572931,384.28669498893373
2,55,1021.9186017569849,541.5388715323755
2,56,951.3759836683087,475.59885354135554
2,57,1021.5535597870315,546.2711501190628
2,58,1036.312809705292,591.0973861213076
2,59,1121.7070926030476,653.7415774663289
2,60,1006.902633140827,532.6823267443426
2,61,979.5091697042302,507.3274985616521
2,62,1328.4402348356427,849.878772433299
2,63,1284.903706417149,816.1851395226176
2,64,1423.9512090410506,958.7712163652693
2,65,1510.3998224470351,1028.3562433454726
2,66,1349.5647254191654,896.3258033000247
2,67,1661.557730274283,1185.6337495613923
2,68,1760.7015941619873,1299.3090465545654
2,69,1744.128558298534,1275.123919626659
2,70,1479.2676873427172,1021.3436150770922
2,71,1197.7487807162972,729.8646559604379
2,72,1846.3373388592436,1351.9913610760404
2,73,1699.3328655552575,1237.4524029087731
2,74,1858.0550474144654,1392.5498594261842
2,75,2280.036171025357,1795.9630203905913
2,76,1970.2137691429548,1478.3088619163923
2,77,1825.7935260785464,1364.9441608441714
2,78,1754.8986864806416,1300.6599169493916
2,79,1755.3413864591985,1293.2737289884953
2,80,1849.1902954404718,1385.9172851865656
2,81,1818.760251820882,1368.1147745259602
2,82,1884.7981527533414,1431.7522237982632
2,83,1675.9644795536703,1207.1890889286703
2,84,2323.1672168530918,1842.4796863355136
2,85,2282.79399121884,1806.1060639727461
2,86,2102.2994628740844,1622.5194946123656
2,87,1717.649850284352,1250.5601896398207
2,88,1855.708438337779,1392.5486482987164
2,89,1632.8837511634138,1161.176262149742
2,90,1432.1847562419835,972.0118131267491
2,91,1710.7792329724202,1250.8774385388265
2,92,1574.0947442992122,1109.5054193480403
2,93,1532.0732277705752,1053.061966784247
2,94,1655.008148362276,1175.1242372294635
2,95,1730.9840332393476,1254.0848633174726
2,96,1481.901453917054,1030.0217542100227
2,97,1336.4869076323437,881.872008950703
2,98,1474.008952886408,1031.4299428766424
2,99,1790.9485732514463,1312.2351638276182
3,1,1733.674679795611,1256.956173936236
3,2,1731.7248128255208,1249.1105244954426
3,3,1738.4090139366058,1260.651720235434
3,4,1255.5079650878906,767.7976684570312
3,5,1794.7869918585354,1310.660649085098
3,6,1706.8998459122188,1217.46411593175
3,7,1760.316220061149,1269.035214201774
3,8,1687.6543567086767,1195.0961596871923
3,9,1804.5775766154281,1320.00332734785
3,10,1960.6126261498644,1472.6756754662706
3,11,1698.3998664669875,1225.7641853146438
3,12,1736.8211295060285,1243.148888295091
3,13,1543.9814774875824,1071.999452341098
3,14,1276.6429853786422,786.6101789821578
3,15,1494.5875533364035,1000.5221236489035
3,16,1347.2357534509927,859.616948519352
3,17,1335.0088702664516,865.8243304715297
3,18,1039.392188873291,554.0878981018066
3,19,1236.7690892104736,747.2033848647704
3,20,1201.7196168641785,734.7633790712098
3,21,1214.8848056089853,720.3388766539072
3,22,1027.6518769199408,559.7564606601752
3,23,498.0764918048267,42.529311629045424
3,24,1106.4711319378443,627.717866556985
3,25,1254.2040028932715,759.5626454713965
3,26,977.1416511933838,521.4164314668213
3,27,1081.3802545780288,624.4740656131851
3,28,1002.1236714131123,530.3886555439717
3,29,1013.9615834331929,558.1512196636617
3,30,997.9867709862452,527.4860080467921
3,31,1045.145548297513,561.1247353092317
3,32,979.8294517149216,518.7672568907028
3,33,1052.2996239975153,588.2652917221246
3,34,1021.8266280492147,554.188993771871
3,35,970.4906501050266,497.28017036869846
3,36,1023.6572853755025,548.6673561762838
3,37,884.8789933297087,427.2491105172087
3,38,500.3566289182569,15.905823254194388
3,39,500.4704888854364,17.73461852410827
3,41,494.02994961208765,40.30518764919702
4,1,530.9664300794345,22.559905421231406
4,2,511.0989757183471,24.45795398983148
4,3,509.9381717856413,22.75296060400069
4,4,508.0522645820692,25.655139337928574
4,5,507.95854436586114,25.307787529923644
4,6,504.4699922276004,22.49761063580354
4,7,522.7948865005129,16.60949221340354
4,8,522.3007145634404,15.845300745080976
4,9,519.9167338053386,16.695603434244845
4,10,520.1988959784981,16.558332013654308
4,11,517.6675758899098,14.814121300066063
4,12,518.1620319753454,16.291212883548496
4,13,519.1099700075288,14.832076941122523
4,14,515.4753303348738,21.0769233524519
4,15,518.1932167779831,16.628061748686264
4,16,517.4011521667014,14.464567694045172
4,17,515.590633590133,15.802700240523677
4,18,514.923363579644,10.260887993706547
4,19,514.1478744934652,17.1366135071371
4,20,515.227035720627,13.240860183517611
4,21,512.1707790599149,15.94381983139931
4,22,510.5161456298828,12.484834594726578
4,23,511.3576329008062,12.822476650806209
4,24,512.5069603553185,12.463869535005983
4,25,515.8851690777277,16.888007212493335
4,26,513.2815184361726,16.996057010391382
4,27,508.85525256961415,15.423062628207902
4,28,511.8427244555049,14.692883146911129
4,29,513.8152108328683,12.9421944754464
4,30,504.3548506645307,12.572746172343216
4,31,503.40696615921826,13.932478854530757
4,32,503.2670784533863,11.882801109636318
4,33,500.9393331043756,11.931642674688078
4,34,501.3396829954335,12.92470496808977
4,35,501.7582884443567,14.531329215841083
4,36,1137.3419339569957,666.9817044648082
4,37,1055.9952603646836,568.7922879525743
4,38,482.04997309932,10.689896195023152
4,39,484.06647055489674,11.774844578334239
4,40,482.88376586914063,12.489417724609382
4,41,480.902850176837,10.564684893633853
4,42,483.3481750488281,12.0972900390625
4,43,480.4171953343633,15.839467062878953
4,45,956.2915176240524,489.74458158889615
4,46,931.8685427087498,470.7000246423436
4,47,977.6943203723096,513.7376553332471
4,48,949.5353065691978,476.96685564146344
4,49,947.9391876784683,488.8282867995621
4,50,1118.4665143347734,626.7739178992265
4,54,513.8584754250267,13.061051108620404
5,1,1358.786669599019,883.2548092474565
5,2,1396.2927985314877,923.542127144769
5,3,1441.0897046052958,968.6254406892801
5,4,1503.868291938213,1031.363927924541
5,5,1467.0664328247385,995.2573202759104
5,6,1438.6128085371377,969.691513371122
5,7,1540.9551627805727,1075.5107963254945
5,8,1470.5263112386067,1001.1634267171223
5,9,1579.498694943159,1114.850989865034
5,10,1752.9053082105172,1287.2125897046578
5,11,1561.5918032997533,1088.743841873972
5,12,1610.921820083467,1141.5864929350296
5,13,1646.2269115375475,1179.3233470844225
5,14,1604.781653028391,1138.9084535655004
5,15,1532.9984815929492,1057.3928907726367
5,16,1518.4643862228986,1035.3898317795392
5,17,1344.4954036540123,865.0426448649498
5,18,1278.0268620671452,794.031683844489
5,19,1345.102894581905,863.0268752947957
5,20,1352.6660826325701,872.7766173005389
5,21,1625.6851810951018,1138.0984806556487
5,22,1507.8233269585503,1015.7890557183159
5,23,1467.496125483418,979.1794445752148
5,24,1427.2643263075088,942.7706739637588
5,25,1337.446017500283,861.5475189651268
5,26,1348.7565373738607,856.3165349324545
5,27,484.77254123687743,17.655689430236805
5,28,485.7234526676918,16.887240509488663
5,29,480.4162311553955,12.105318069458008
5,30,486.9441491989862,14.05257815406435
5,31,484.89828566254164,14.058106219182264
5,32,484.92055231730143,17.351735178629554
5,33,477.6685998888983,11.683370396710814
5,34,485.11640078522436,12.169653959052482
5,35,484.72223783794203,13.235940230520157
5,36,479.13435799734935,12.80315072195873
5,37,475.91057658645343,8.860802416531556
5,38,475.8414463852391,11.068863377426624
5,39,475.07179749686765,12.71556580741452
5,41,472.7478276466837,10.32164966816805
5,43,473.1180846270393,12.385845857508059
5,45,471.9783643086751,9.922425587971986
6,1,726.7488009882908,267.45271944532203
6,2,498.0601381574358,74.1877016339983
6,3,498.4663827933517,65.9839304007736
6,4,494.3794835870916,67.46099603826349
6,5,495.94265909397853,30.86163492405666
6,6,490.4605158025568,23.126714533025563
6,7,489.0613848888851,23.543745728728823
6,8,487.1665792407177,25.854109758295806
6,9,488.29222182407176,24.493241111181135
6,10,1246.932926441354,782.8074381601041
6,11,1464.8663676740937,999.967045164328
6,12,1371.6469938097148,909.7164518175273
6,13,999.8738777669271,540.1111824544271
6,14,912.1413818909241,453.42247930303347
6,15,1085.23249613444,622.4752634684244
6,16,483.8030808305971,25.354899678253332
6,17,487.75025551155824,21.78562538460511
6,18,484.90570899387245,22.55475684543495
6,19,1291.021823152017,803.4472076735015
6,20,1476.5359581433809,1003.1441734754121
6,21,1072.5931968815698,598.6679039128198
6,22,1103.3780744148023,628.3597638679273
6,23,1311.017658883554,828.1314589323822
6,24,1399.3453534844036,909.8444379570599
6,25,1356.9291056187149,879.8404215366836
6,26,1184.1228459090132,712.6784184187788
6,27,1348.9619382817693,860.9374937016912
6,28,1277.1588252898187,809.5154842253655
6,29,1155.3802858748527,681.2141481795402
6,30,1072.2000779954897,605.772923454474
6,31,1131.002547689465,657.1529688320431
6,32,1139.423114167542,680.6012147534796
6,33,970.7862542222589,506.086089427337
6,34,1115.8018710695465,633.4054477297027
6,35,963.7962828919128,509.0583068176941
6,36,1040.7207652743882,571.6842662509507
6,37,964.6910563151042,502.96720987955734
6,38,1161.9748413217762,673.14665528662
6,39,945.17886445621,487.0432138214444
6,40,1001.6113947146108,526.1172235720327
6,41,975.6169961547852,500.04668365478517
6,42,980.7410634466256,491.73926290951624
6,43,862.5216117069639,405.24509193157326
6,44,972.7606356787303,495.6830294775584
6,45,880.511356153766,417.1748083022035
6,46,833.4473590184772,374.44790833488344
6,47,968.5044143282134,486.19633937704157
6,48,922.8394375439757,465.3115139599913
6,49,851.3751433631155,387.73140557014676
6,50,814.7729587821427,358.7323093680802
6,51,922.2321823489282,452.2232712161157
6,52,991.4430906970091,516.4762938220091
6,53,968.5735544197173,512.1284860603423
6,54,993.0539230838899,526.9380783573274
6,55,1024.950920240014,557.8751450935297
6,56,1096.0171166874625,625.1657372929312
6,57,1240.6006396484374,784.2295764160156
6,58,1342.871730998411,857.3438074144267
6,59,1323.0070229569333,869.240848640527
6,60,1247.19842558754,785.1555483902744
6,61,1419.5194607093686,959.0936489417904
6,62,1427.393325401075,967.741500449903
6,63,1310.6128255369165,853.0624410154321
6,64,1661.6214377342621,1173.6561057030121
6,65,1535.4525204054166,1065.5669613233854
6,66,1518.9565555811807,1060.86655924329
6,67,1588.5196323034897,1128.0478000280991
6,68,1580.4953356500882,1104.8111010309476
6,69,1799.4545390367073,1347.6354777574104
6,70,1780.0080525716146,1315.6791951497396
6,71,1725.9515564188416,1259.0695984110291
6,72,1633.6145432978092,1166.896220543903
6,73,1658.039797101702,1188.527071271624
6,74,1663.2008217111286,1193.6702430978473
6,75,1679.689280378709,1209.4725750564435
6,76,1704.1621755444935,1234.5033315503529
6,77,1601.859059822182,1132.4493613358538
6,78,1780.0260587481127,1307.1068692949877
6,79,1699.9950053996868,1232.5236614055461
6,80,1954.1445868458131,1472.8912909473756
6,81,1949.9693020856964,1484.081515220462
6,82,1916.304143902101,1464.2352046931167
6,83,1978.9097326355566,1520.0076025086034
6,84,1863.058661716085,1404.5509712863975
6,85,1860.3272602145955,1408.8502399509237
6,86,1615.864750564478,1156.4903914336187
6,87,1726.8341862376144,1244.8378483469894
6,88,1763.7478707242174,1280.1932137417955
6,89,1702.3326158227387,1230.130314797348
6,90,1789.410513204421,1305.011831563796
6,91,1535.2024795887082,1052.0946915027707
6,92,1533.0480536258583,1056.8594244754677
6,93,1492.6039865269042,1021.2410714878417
6,94,1366.9656837840846,922.0207374950221
6,95,1405.0719379875231,957.6652302238513
6,96,1473.6853418117616,1008.9997339016054
6,97,1151.144322524836,673.3470507963204
6,98,1226.7852144440335,774.1427278717679
6,99,1246.9436859833568,800.0982269989818
7,1,1399.8776620816784,927.9223398160534
7,2,1334.3536169339934,849.9745886136809
7,3,499.50178194972915,15.054913053244775
7,4,1375.7501468123676,905.0891665877582
7,5,1475.37695804489,986.8590442265306
7,6,1455.649842561731,965.7156994953248
7,7,1532.5125707181774,1040.810330727943
7,8,1599.2503590261463,1112.6664662038806
7,9,1598.8766158334631,1116.1796859018225
7,10,1693.860454429068,1214.9440115579744
7,11,1688.2620275819215,1207.5232275330934
7,12,1729.7299593638224,1253.7993868540568
7,13,1799.5794609614782,1314.470269066947
7,14,1661.7046092434,1172.7436717434
7,15,1692.342227860993,1210.1101111617743
7,16,1729.8783272191097,1247.897431223016
7,17,1777.5881973949831,1296.0007034984988
7,18,1765.5306362492024,1296.5890163761555
7,19,1816.0750080350078,1320.483760476414
7,20,1710.3657857423188,1233.8007833009126
7,21,1401.5460934934363,913.0531735715613
7,22,1401.3787182534522,922.3904980386085
7,23,1435.4005469670371,945.9174231877403
7,24,1207.9241759114245,736.8686644368152
7,25,1397.8112544970372,920.918859477506
7,26,1393.6515352797235,906.6807406019891
7,27,1320.400574684143,834.7089853286743
7,28,1312.7376687043632,826.8204628938163
7,29,1295.7196016732948,813.4634981576698
7,30,1238.477345888095,754.9352011127044
7,31,1212.8762765963697,740.384882553401
7,32,1029.1125374299934,575.4231148225715
7,33,1199.2407600927932,728.4222176123244
7,34,1087.8628432542157,607.3655593186688
7,35,1059.528966013081,590.2739916478465
7,36,983.5420661632165,542.5920234386072
7,37,996.305530539962,525.089710227462
7,38,920.1449449124212,472.5371263089056
7,39,1064.4898917867065,593.6860282613159
7,40,907.0160834977717,444.1197822282404
7,41,1001.0854442603815,533.3548839576471
7,42,971.9965946614242,506.78037762040856
7,43,876.1594221982728,424.1401045713196
7,44,889.7587277383516,437.2432248086641
7,45,852.4443304468897,416.0623724390772
7,46,854.0117829121946,386.0397675313352
7,47,847.4221498563692,391.7603151395723
7,48,918.5623470509546,453.37197839861085
7,49,814.8263916998083,369.4292359380895
7,50,919.67715979217,467.52286291716996
7,51,956.0401517633807,509.7302762750994
7,52,878.2467332089013,423.36785747647946
7,53,886.5105293158329,413.1387641791141
7,54,803.9282469138121,333.4650511130309
7,55,966.53354466346,525.3153134622881
7,56,903.5528617905502,453.0482231186752
7,57,949.3191829891655,480.001678106353
7,58,854.36167491021,410.74879038872564
7,59,751.3513870690701,303.71555332883577
7,60,958.9428310618681,502.950368903665
7,61,890.2624395323433,434.1668889952339
7,62,932.2833755715226,492.49562532738196
7,63,1032.0209365487099,570.6277785897255
7,64,1070.8888374633789,606.5674568481445
7,65,1134.9046420937268,681.6209812050549
7,66,1222.0528195917038,762.8364194452195
7,67,1260.9316250897837,808.5400235272837
7,68,1372.5745820076236,910.5594452888736
7,69,1493.906785099382,1027.107224552507
7,70,1546.1257583689578,1102.3307144236453
7,71,1618.61560052668,1154.8828124407426
7,72,1510.7291011664704,1053.0825862738923
7,73,1474.736700313015,1029.0718443559838
7,74,1466.0539153042962,1001.4328825894524
7,75,1517.8854200575088,1056.9181043836807
7,76,1655.376724243164,1189.721664428711
7,77,1561.1027686654506,1097.8083045541225
7,78,1586.3950587519894,1128.24237930863
7,79,1615.994652269524,1155.0448231679616
7,80,1642.5720114862352,1170.392018810454
7,81,1612.301623125982,1151.9917781552788
7,82,1663.1911922364175,1200.9904781250893
7,83,1578.0142947210782,1116.8278018011563
7,84,1596.382086449927,1132.0245119870365
7,85,1545.4698229308522,1095.2492418761647
7,86,1721.6198047103169,1262.9601062239888
7,87,1791.9962078378474,1325.957328443316
7,88,1707.9723276348623,1246.2001413555654
7,89,1687.505855531621,1231.7487144183397
7,90,1713.4281480836594,1238.32576160905
7,91,1792.8723441958427,1328.7194816470146
7,92,1610.922444039804,1153.200245553476
7,93,1619.6026009597347,1147.6414193191097
7,94,1607.7916457915833,1150.825978066974
7,95,1539.1088864231801,1099.0234372044301
7,96,1557.4686220716515,1092.6800173353233
7,97,1495.1730211554952,1018.596299964089
7,98,1623.4252592387952,1146.8568083110608
7,99,1525.8910218754702,1051.866821436017
8,1,1201.1368240332185,729.0918411230623
8,2,813.7141537250288,335.83366056096634
8,3,672.6841574318802,214.65009981469268
8,4,495.83595609201967,29.294848914285296
8,5,1713.693867877849,1232.265401080974
8,6,1484.6307184350399,1001.876354421368
8,7,1675.5661438129566,1184.6161621235035
8,8,1444.2962283966647,950.1811160919772
8,9,1358.094344041423,885.4594258285324
8,10,1703.4788340098821,1222.2753122813665
8,11,1828.431419716225,1354.540794716225
8,12,1986.4424801815258,1491.4522763241039
8,13,1868.1123482748426,1404.813123421327
8,14,2044.7467812973275,1578.3439187484994
8,15,1870.7646328303367,1410.2304226252586
8,16,1936.0283881999828,1470.612158951936
8,17,2142.3231300445923,1680.0992836090454
8,18,1963.4272405060244,1502.3928777130557
8,19,469.9996298883194,16.222255620741294
8,20,2124.150133405413,1640.6280386788503
8,21,2145.582365793199,1644.8807971896836
8,22,1490.6790358432504,1017.3747755893442
8,23,1402.707087344215,946.3356273832776
8,24,1357.7652859157986,905.9298672146267
8,25,1277.874847617846,812.0679018170647
8,26,1235.8935749588381,764.8374836502444
8,27,1275.495919859905,802.0349213247487
8,28,1296.6922200295778,828.5468953225466
8,29,1491.6872728279227,1005.0128953865164
8,30,1405.7688976696559,915.0908276012965
8,31,1269.3497751520968,786.970685796628
8,32,1071.4342319093346,611.7910739503502
8,33,1079.0793715303766,609.1449232881891
8,34,1280.049920209249,814.9683467229208
8,35,1120.6398216025957,635.2272239463457
8,36,1066.0605834350586,596.2435668334961
8,37,1203.452832067437,747.2357910518119
8,38,1163.0917454223634,680.3396702270509
8,39,1007.7007943979384,548.5252572885634
8,40,1053.9809188842773,601.1454391479492
8,41,993.4395306269328,537.5819866816203
8,42,1150.6254047627351,671.922249245157
8,43,935.0427068749711,468.9579290429399
8,44,895.9362953767649,443.364548550593
8,45,904.240494477725,440.8668067335843
8,46,967.2202717118474,511.30633128215993
8,47,947.9101563408261,474.52346810840424
8,48,1036.550735932314,582.5760044870015
8,49,903.3770884963701,433.5752086135576
8,50,1096.4208851875712,615.5871754707744
8,51,917.9720022826068,467.20848299549743
8,52,852.1371610490803,387.2304227678303
8,53,922.9371879522217,443.057854456128
8,54,827.8819946179287,379.16300047730374
8,55,820.3294159645258,357.13617865983827
8,56,938.8848294008126,459.4335659730782
8,57,997.2389083949167,517.2649704066355
8,58,818.0415165036223,367.8620426266692
8,59,784.8623158850144,339.11106466431124
8,60,948.6441366600268,476.55484222643304
8,61,996.5244056131887,519.1854773905325
8,62,955.0595403600622,509.8594366002966
8,63,1059.5715800595153,600.895463116156
8,64,1225.092840302525,753.0848446970563
8,65,1174.2774955870188,706.3557121397532
8,66,1165.1668774894115,718.7981946280834
8,67,1303.047948154315,849.09164932619
8,68,1311.0373366170024,848.5848830037212
8,69,1510.0514263690718,1029.2034039081343
8,70,1567.2154399550964,1105.4889690078307
8,71,1547.6966039508322,1063.9924718707541
8,72,1860.5332159456702,1395.4894232210609
8,73,1841.8616279574508,1375.3044685336226
8,74,1705.131522125668,1227.825644440121
8,75,1921.0737715842506,1435.327555763938
8,76,1841.2699366530328,1367.387642951861
8,77,2065.5088949611045,1615.4484091212607
8,78,1905.029695113219,1420.3410659628285
8,79,2070.3328757149834,1581.9027914864678
8,80,2008.6026448354671,1551.735426817889
8,81,2211.0132707190637,1754.214778287423
8,82,2425.808155931745,1948.5199174063546
8,83,2124.264049627509,1643.6167717954777
8,84,2246.8496183879633,1773.4405607707758
8,85,1984.5050561126818,1505.2301537689318
8,86,2124.8355259830005,1645.9991612369067
8,87,1759.8760130765145,1297.1975462796395
8,88,1868.5186980530457,1419.4605620667176
8,89,1788.282407283783,1329.7840552330017
8,90,1890.2287689369884,1434.8529754799572
8,91,2355.6669813036083,1887.9088941454052
8,92,2393.117000864513,1932.7882349953725
8,93,2093.873257328717,1619.2263151900452
8,94,2124.6350014139985,1670.7570412089203
8,95,1801.3468577305848,1345.9291331212098
8,96,1281.2313426726455,814.7005809538955
8,97,1140.4071203351568,697.6609350324225
9,1,1166.761400517331,702.7969840134247
9,2,1194.4670716122641,733.4051209286704
9,3,1219.0917426763451,753.7246772466576
9,4,1380.518337025362,885.8433797499713
9,5,1480.485138243615,982.0918887318962
9,6,1631.382152632171,1152.8042107376398
9,7,483.9997474569581,26.660544576098744
9,8,483.6113796613074,23.413778342948035
9,9,1618.5845391486673,1157.1785332892923
9,10,1660.9466903203886,1199.4322555059355
9,11,1739.004501418312,1275.546249465187
9,12,477.2798722999292,21.586879135866695
9,13,1799.2688453098863,1339.4354407688706
9,14,476.9471475250867,19.839817202821052
9,15,1929.5144149081084,1466.0187789217803
9,16,1777.487586091694,1301.5194464432566
9,17,1941.654698047823,1459.5795637704794
9,18,2037.9700820765545,1563.6201370081951
9,19,1856.4121995853188,1387.530150024772
9,20,1654.8309659281367,1161.4792813578242
9,21,1827.4473272541725,1349.2559515217506
9,22,1675.6352333668185,1217.2927040699435
9,23,1534.794494019908,1061.1155999769392
9,24,1320.808404753929,869.046228240257
9,25,1581.961085319519,1107.4853162765503
9,26,1633.8674461280907,1158.3353721534813
9,27,1501.9234046772315,1034.4436683491065
9,28,1542.7947178507575,1075.5113621378669
9,29,1251.598454851423,802.2170461600167
9,30,1260.5676336437798,794.8520879894829
9,31,1245.3318538633278,781.6664791074684
9,32,1453.0993254104462,964.3573515334931
9,33,1157.4853832716537,707.0513317579819
9,34,1346.964085206083,868.5737043467079
9,35,1293.7155016171034,832.2464769589003
9,36,1187.3204455116922,714.5245165566141
9,37,1326.6423954017973,860.4141849525786
9,38,1219.7526109270916,746.4910447649822
9,39,1053.366660026441,583.0032872237066
9,40,1348.5029637536338,858.4921910485557
9,41,1079.292480775768,602.5125125140491
9,42,968.951059744255,500.76865617980184
9,43,1243.7471033188904,761.4107996079529
9,44,1229.6172882080077,743.9522491455077
9,45,1021.0653656005859,569.9750946044921
9,46,1229.8829939273128,743.1394941714534
9,47,970.3335362110323,503.4793797168917
9,48,876.2616637826663,417.59641109711947
9,49,977.7290317701256,521.3991062330163
