"Position","Frame","Mean (Statistic Features)","BGsub"
5,18,931.8395444152176,456.1060849425613
5,19,938.5810648164606,466.7269998750544
5,20,926.861907560929,451.3493038011634
5,21,1012.6925503131041,555.2281338091979
5,22,822.9979045024671,351.2028605571546
5,23,892.6796428135464,437.10820116315574
5,24,822.9758278251494,368.61514056929
5,25,931.7252412859474,470.10787068047864
5,26,832.8638314419105,362.201355855973
5,27,880.1799737140225,429.25767146792873
5,28,844.4509658020401,386.0009535950088
5,29,851.8854025006294,385.01836758852005
5,30,847.3956022502996,390.81146528740896
5,31,729.9504312955416,286.73863930335415
5,32,726.2721332103414,296.50302920643514
5,33,770.322073584727,307.83809531324266
5,34,791.7119899423237,327.762099805605
5,35,839.0781653474506,366.301889712685
5,36,841.6015002693098,370.8356616462629
5,37,917.8395078129873,463.24526953173734
5,38,852.6793053822167,409.2956078724511
5,39,918.0084513549805,453.893827331543
5,40,942.1441303710938,492.1071735839844
5,41,1234.6680890396087,768.4312421157806
5,42,1097.483260033836,643.1837910396953
5,43,1040.8648597094773,589.9937659594773
5,44,1063.9220646689919,615.7845219443825
5,45,1196.5496207759065,731.0171805903597
5,46,1514.576326965332,1039.168123840332
5,47,1200.9320379282346,751.568848230969
5,48,1464.0045626818896,1007.5651095568896
5,49,1183.6651268415553,717.9898033552272
5,50,1271.3814501121337,796.5798754051025
5,51,1423.746054210802,960.0060029412707
5,52,1405.3959581138445,929.6153795005632
5,53,1365.6964851530065,896.1745430143346
5,54,1286.9780567209916,819.8816822092729
5,55,1402.5147146869906,929.211583583475
5,56,1329.1755549582167,858.4613215597792
5,57,1390.2106304307924,921.5226421495424
5,58,1399.4026817992944,925.9500755981226
5,59,1446.115677241202,976.4548190869052
5,60,1416.5637707256544,963.8766369365919
5,61,1444.3735118549223,998.4633250873442
5,62,1391.622573880232,939.8553924837477
5,63,1489.4099040725175,1035.3876567580644
5,64,1689.0850251817212,1215.7962068223462
5,65,1823.1854528876536,1344.3942541571848
5,66,1616.7726243748973,1145.9650377049754
5,67,1406.7459187106251,933.8343891696095
5,68,1375.4864190734259,905.3477471984259
5,69,1181.641145789105,739.3156147832456
5,70,1195.102913739913,759.8406761910849
5,71,1431.8177055085132,956.5192130768726
5,72,1371.1603219020992,914.9878365505367
5,73,1088.6269494668995,646.6111413614308
5,74,1180.9071753213573,727.3928320596385
5,75,1164.0736481920421,697.9389436021984
5,76,997.8173590078369,555.7305975332275
5,77,1171.1486117534148,726.3201205424773
5,78,960.4818257827426,497.7455281753207
5,79,1050.9527409596274,605.4684269947836
5,80,1042.2464323628287,577.4176054585319
5,81,983.4066098450096,540.6250546692283
5,82,1059.2344661365855,612.2423701893199
5,83,933.0793270357009,482.95576136187276
5,84,926.2823655972668,487.5843675503918
5,85,856.3392675448966,404.4599340488029
5,86,944.2829163928641,505.5425904651297
5,87,929.1900462640549,480.07926745546115
5,88,944.5488907191037,493.4341141077756
5,89,807.826638003683,374.2128379548549
5,90,804.320585120808,345.90572916377675
5,91,940.3471904068542,470.5088115006042
5,92,930.732882445398,465.9930447989136
5,93,892.8903383765715,453.17769189219655
5,94,789.3434542365696,339.475137586179
5,95,810.0163193266621,370.2689438383809
5,97,501.9840048085088,22.055232835852564
5,98,508.96685621473523,9.761808607313355
5,99,507.0011623216712,18.419405729874313
6,1,852.571175322445,383.8835227345544
6,2,1434.737689587497,975.6076236695283
6,3,1694.3855639335436,1216.3714648124499
6,4,1700.3249425787674,1208.6528844732986
6,5,1291.1794362107369,815.5104908982369
6,6,1433.0164545668358,955.4099177016014
6,7,1353.5302625108593,880.9687390733593
6,8,1837.2842977443345,1329.5086324611314
6,9,1361.944762210718,893.6089467810305
6,10,1179.141068189816,718.5562293226285
6,11,1286.6594118199553,818.1714052281584
6,12,1364.0027244989597,896.4751976434909
6,13,1383.7810964325329,914.942992184486
6,14,1371.7310942282409,906.4282683005065
6,15,1359.6343672010635,899.0792219373916
6,16,1502.7684519126933,1019.5982858970683
6,17,1142.3475153914742,698.7894404403023
6,18,1444.7334388546828,971.6785987667922
6,19,1264.2828954208728,819.770963047826
6,20,1499.7989643965618,1039.2439106856243
6,21,1507.9669324909737,1062.7402479206612
6,22,1871.6091255032286,1385.521814712213
6,23,1850.0710769763095,1369.7985550036533
6,24,1934.0134283571826,1436.4729010134326
6,25,1126.969373159458,675.1099676418798
6,26,958.1011906075985,503.4446049142391
6,27,1083.0713188942898,645.8263542946804
6,28,1543.42253562353,1074.5024306430612
6,29,1438.9353443739149,962.4504505750867
6,30,993.4850178253956,542.4896564972706
6,31,923.7125572651233,476.18814320262334
6,32,1384.94163470459,926.949477722168
6,33,926.2946871690602,479.76514615343524
6,34,1416.3404969928645,934.9894838092707
6,35,963.4356104335735,525.5470301113079
6,36,1203.3915877331835,726.2975935925585
6,37,1140.9889961488786,671.5619636781755
6,38,1315.1991300664397,826.9714994512053
6,39,910.6660836158334,465.4482491431771
6,40,838.98774886001,372.31813216079127
6,41,909.5871342896999,443.75095264907486
6,42,901.9562254884762,462.6562987306637
6,43,1039.6950299183688,569.8972699086032
6,44,1039.7788388698916,575.2983396023135
6,45,915.8557926082875,450.14454993250627
6,46,791.3658671035478,354.11791178128215
6,47,847.0762853110709,395.8733434165397
6,48,1031.346735571065,563.44219455544
6,49,1053.3978732881092,576.9807590302967
6,50,964.8134751470279,498.48950053765293
6,51,972.9514094346673,508.6110468858392
6,52,896.8033581919293,437.01362430521056
6,53,758.9112173277756,308.207939739885
6,54,763.7488274856989,309.76408627476144
6,55,783.4899424350623,327.9632395542029
6,56,804.2225909495917,340.9173541331854
6,57,779.7068498672977,327.6063554825321
6,58,763.2901506198673,311.4517717136173
6,59,846.5494999074086,388.06268350115863
6,60,862.8331585680722,410.01727111690036
6,61,914.0946527831117,453.9228388182679
6,62,965.0541203251591,505.11759688765915
6,63,905.4747993177403,471.6347724622716
6,64,775.6662534459085,307.9728940709085
6,65,1300.0522931300172,842.2734845362672
6,66,1020.8407002492457,564.855409721902
6,67,1029.6113567352295,579.872953414917
6,68,1117.224784808132,667.0156173276632
6,69,1306.6759903009188,851.9782363946688
6,70,1386.7479732737822,909.4536312327666
6,71,1323.9029802128593,878.1197770878593
6,72,1004.1389019044329,550.1980144532611
6,73,1209.7331475332273,751.1004571035398
6,74,1246.5944645982183,795.1113408189215
6,75,1536.402139973088,1084.8139136547286
6,76,1239.114122267585,790.9879015644599
6,77,1293.194011890425,835.8374750251905
6,78,1144.277843198083,702.9906117527705
6,79,1278.9441801816947,827.0371062070853
6,80,1411.0105104515021,948.9214296409552
6,81,1282.8609944160878,840.3504658516347
6,82,1177.3465655187006,746.11350277456
6,83,1253.2984939004011,808.7684035683699
6,84,1179.3169963795651,731.1464641530026
6,85,1314.7255159743288,854.9847017653444
6,86,1292.5584571373981,840.6817481530231
6,87,649.8705100336018,210.85210793399244
6,88,1311.4100968952077,871.1881120319265
6,89,1410.883063569226,971.1478951121946
6,90,1045.9582525493831,602.55075132868
6,91,1196.1785579231214,756.5989375617933
6,92,701.3606297036876,241.73150983064068
6,93,726.7562418970568,282.79753218025996
6,94,650.2856450415774,218.01324513923362
6,95,1090.1377529121978,639.9295925118072
6,96,977.6416269788114,519.3648325452176
6,97,1037.6857239123872,585.4522034045747
6,98,1187.4561737591948,727.0757416302886
6,99,1140.586652295343,690.4841742679992
6,100,910.0604181215745,457.5486383364182
7,1,493.44064492119685,17.417787255181224
7,2,586.5206166122173,133.32649429776416
7,3,891.8592731901699,439.9626667448574
7,4,766.9802698503461,314.92481941089295
7,5,821.8147106170654,368.9792003631592
7,6,483.00172583412785,22.407121341940353
7,7,889.2040516301604,436.92042125906664
7,8,729.0431260598082,263.98291487816755
7,9,650.0037268287459,181.77515016858968
7,10,961.0624066392224,494.4996319810193
7,11,1023.3411718461994,551.8847204301837
7,12,1212.2367430614825,761.5858641552325
7,13,1140.417278442383,684.0919000244141
7,14,471.97957290428275,15.124256742173372
7,15,1068.1787393031975,612.7653481899163
7,16,1075.5336860026316,604.5640815104441
7,17,874.2281508177671,425.0272536009702
7,18,1183.940955988566,721.4406813303628
7,19,838.6566918594959,374.68928463293344
7,20,866.6809730444826,430.4776344214357
7,21,1005.3090289460511,550.9329913483948
7,22,1072.5357501106973,589.513685901713
7,23,892.0105059654303,432.0233538658209
7,24,934.7245760773526,478.2136202668057
7,25,942.1577890192718,466.0648324763031
7,26,1044.8667486143745,579.575855059687
7,27,929.628283959425,457.72130153754995
7,28,813.1709632268028,362.3468970646934
7,29,777.2284079337452,351.1907187247608
7,30,759.8032271510871,313.62228843038395
7,31,765.7000540407922,333.7753714236047
7,32,842.8938508736071,373.5555635200915
7,33,836.7724397825963,373.7723177122838
7,34,775.6574190536696,325.563760606404
7,35,729.0571063756943,277.6008380651474
7,36,773.4589313707853,327.3849262438322
7,37,688.0367447763119,267.6493546395932
7,38,829.7816493196308,386.9493739290058
7,39,858.4649766509502,406.78824935602836
7,40,802.7360053821257,348.5640388293913
7,41,1008.6810160516535,540.513901793841
7,42,851.2611392094539,420.9722292973445
7,43,896.6048910352919,480.2831747266981
7,44,894.5771005778295,456.3207834391576
7,45,941.7975962878626,515.4325145007532
7,46,976.0472973257932,552.7858532339964
7,47,1125.3566274931936,680.681181936553
7,48,1248.707645692687,782.7811930559683
7,49,1095.2915240779068,639.6866961970475
7,50,1290.7234715928125,843.4440221299219
7,51,1289.2550804263255,839.9842369204662
7,52,1255.0720147649083,793.3246697942052
7,53,1117.043316608442,676.4412353096138
7,54,1334.5743884367935,873.855028085231
7,55,1328.8732200066954,882.4059043328673
7,56,1508.8849753205673,1031.9266928498641
7,57,1594.962414024616,1138.3805048449285
7,58,1626.7527016087581,1172.41331562243
7,59,1238.211120007085,777.8766168332568
7,60,1319.4856219821506,867.1214862399631
7,61,1225.3013598998807,786.5466907104276
7,62,1270.4385087696326,839.1947953907263
7,63,1398.146781490583,947.1601176722236
7,64,1396.9264306395594,963.1386498778406
7,65,1506.8664694846213,1051.3342124045432
7,66,1374.4611959406031,937.0958089777125
7,67,1491.5523233785257,1039.2685709371194
7,68,1651.018011834301,1204.1216190120354
7,69,1338.1003407463559,890.4977711662777
7,70,1354.0176824422983,919.2002385946421
7,71,1363.743038300545,899.6128197946857
7,72,1496.8895312581517,1018.0013171468236
7,73,1148.5392169592515,697.3019427893296
7,74,1085.393843056499,649.2152236717334
7,75,1211.2530486350836,778.4231841331305
7,76,1173.1016854115321,733.269379503329
7,77,1089.7670311842137,664.8034386549168
7,78,1210.481177840254,754.7284922933791
7,79,1226.038406302607,782.725173880732
7,80,1073.9681135373914,639.6245771604383
7,81,1020.3962336881661,597.3415461881661
7,82,988.6334127371651,551.4431051199776
7,83,1219.1703534140863,763.4830365195551
7,84,987.5768760993467,542.3890098884092
7,85,1135.867378358827,675.3905412006238
7,86,1093.0429874342315,644.9867740553252
7,87,1086.9852356991526,640.747564800715
7,88,852.2858569335938,435.20464965820315
7,89,918.0654720430177,500.46085778520523
7,90,924.6381123431456,505.93062332947375
7,91,802.3345066751367,391.6220738138086
7,92,994.746616944712,549.2440229505713
7,93,856.8993267568318,430.9173931630818
7,94,956.5401308222736,533.0765077753986
7,95,920.3539567816308,482.88209398866206
7,96,848.1910098550098,423.40902743313484
7,97,828.5251481108378,397.0542008452128
7,98,887.7244266416968,461.5783084776343
7,99,758.524093852624,323.25669883309274
7,100,755.4354374070882,334.64750405747884
8,1,1057.541810294178,586.479310294178
8,2,1183.8183217243975,706.2766652302569
8,3,1193.6422123510683,710.6444401342715
